Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],SOC [-]
2018-11-29 21:04:17,5.166850000000007,3.84179,-3.00106,0.42063,-0.21669,0.9182676805613752
2018-11-29 21:04:27,5.333483333333334,3.84078,-3.00106,0.42063,-0.22503,0.915121953743718
2018-11-29 21:04:37,5.5001500000000005,3.83977,-3.00106,0.42063,-0.23336,0.9119799987807582
2018-11-29 21:04:47,5.666816666666667,3.83859,-2.9985,0.42063,-0.24169,0.9088380438177985
2018-11-29 21:04:57,5.833483333333334,3.83741,-3.00106,0.42063,-0.25003,0.9056923170001414
2018-11-29 21:05:07,6.00016666666667,3.83623,-3.00106,0.42063,-0.25836,0.9025503620371816
2018-11-29 21:05:17,6.166800000000012,3.83505,-3.00106,0.42063,-0.2667,0.8994046352195244
2018-11-29 21:05:27,6.3335000000000035,3.8337,-2.9985,0.42063,-0.27503,0.8962626802565647
2018-11-29 21:05:37,6.500116666666675,3.83235,-2.9985,0.42063,-0.28337,0.8931169534389075
2018-11-29 21:05:47,6.666816666666667,3.831,-2.9985,0.52579,-0.29171,0.8899712266212504
2018-11-29 21:05:57,6.8335000000000035,3.82949,-3.00106,0.52579,-0.30004,0.8868292716582906
2018-11-29 21:06:07,7.00016666666667,3.82814,-3.00106,0.52579,-0.30838,0.8836835448406335
2018-11-29 21:06:17,7.166850000000007,3.82662,-3.00106,0.52579,-0.31671,0.8805415898776737
2018-11-29 21:06:27,7.3335000000000035,3.8251,-3.00106,0.52579,-0.32504,0.877399634914714
2018-11-29 21:06:37,7.500133333333346,3.82342,-3.00106,0.63095,-0.33337,0.8742576799517543
2018-11-29 21:06:47,7.666833333333337,3.82173,-3.00106,0.63095,-0.34171,0.8711119531340972
2018-11-29 21:06:57,7.833466666666679,3.82005,-2.9985,0.52579,-0.35003,0.8679737700258348
2018-11-29 21:07:07,8.000133333333345,3.81836,-2.9985,0.52579,-0.35837,0.8648280432081776
2018-11-29 21:07:17,8.166833333333336,3.81651,-2.9985,0.42063,-0.3667,0.8616860882452179
2018-11-29 21:07:27,8.333433333333339,3.81465,-2.9985,0.42063,-0.37503,0.8585441332822582
2018-11-29 21:07:37,8.50016666666667,3.8128,-3.00106,0.63095,-0.38336,0.8554021783192984
2018-11-29 21:07:47,8.666850000000007,3.81078,-3.00106,0.52579,-0.39169,0.8522602233563388
2018-11-29 21:07:57,8.833466666666679,3.80892,-3.00106,0.52579,-0.40003,0.8491144965386815
2018-11-29 21:08:07,9.00015,3.8069,-2.9985,0.63095,-0.40836,0.8459725415757218
2018-11-29 21:08:17,9.166833333333336,3.80471,-3.00106,0.52579,-0.41669,0.8428305866127621
2018-11-29 21:08:27,9.333450000000008,3.80268,-3.00106,0.63095,-0.42503,0.8396848597951049
2018-11-29 21:08:37,9.500100000000005,3.80049,-2.9985,0.63095,-0.43336,0.8365429048321451
2018-11-29 21:08:47,9.666850000000007,3.79813,-3.00106,0.63095,-0.44169,0.8334009498691854
2018-11-29 21:08:57,9.833450000000008,3.79594,-2.9985,0.73611,-0.45003,0.8302552230515283
2018-11-29 21:09:07,10.00016666666667,3.79358,-2.9985,0.73611,-0.45836,0.8271132680885686
2018-11-29 21:09:17,10.166833333333336,3.79122,-3.00106,0.63095,-0.46669,0.8239713131256088
2018-11-29 21:09:27,10.333433333333323,3.78886,-2.9985,0.73611,-0.47503,0.8208255863079517
2018-11-29 21:09:37,10.50013333333333,3.78633,-2.9985,0.63095,-0.48336,0.8176836313449919
2018-11-29 21:09:47,10.666799999999997,3.78381,-3.00106,0.63095,-0.4917,0.8145379045273347
2018-11-29 21:09:57,10.833466666666663,3.78128,-3.00106,0.63095,-0.50003,0.811395949564375
2018-11-29 21:10:07,11.00011666666666,3.77858,-3.00106,0.63095,-0.50837,0.8082502227467179
2018-11-29 21:10:17,11.166816666666668,3.77605,-3.00106,0.63095,-0.5167,0.8051082677837581
2018-11-29 21:10:27,11.333550000000013,3.77336,-3.00106,0.63095,-0.52504,0.801962540966101
2018-11-29 21:10:37,11.50011666666666,3.77066,-2.9985,0.73611,-0.53337,0.7988205860031412
2018-11-29 21:10:47,11.666799999999997,3.76779,-2.9985,0.63095,-0.54171,0.7956748591854841
2018-11-29 21:10:57,11.833500000000004,3.7651,-3.00106,0.63095,-0.55005,0.7925291323678268
2018-11-29 21:11:07,12.00016666666667,3.76223,-3.00106,0.73611,-0.55838,0.7893871774048671
2018-11-29 21:11:17,12.166799999999997,3.75953,-3.00106,0.73611,-0.56671,0.7862452224419074
2018-11-29 21:11:27,12.333466666666663,3.75667,-2.9985,0.84127,-0.57505,0.7830994956242503
2018-11-29 21:11:37,12.500183333333341,3.7538,-3.00106,0.63095,-0.58338,0.7799575406612905
2018-11-29 21:11:47,12.666783333333326,3.75094,-3.00106,0.73611,-0.59171,0.7768155856983308
2018-11-29 21:11:57,12.833449999999994,3.74807,-3.00106,0.63095,-0.60004,0.773673630735371
2018-11-29 21:12:07,13.00016666666667,3.74504,-2.9985,0.73611,-0.60838,0.7705279039177139
2018-11-29 21:12:17,13.166833333333336,3.74217,-3.00106,0.73611,-0.61671,0.7673859489547541
2018-11-29 21:12:27,13.333483333333334,3.73914,-2.9985,0.73611,-0.62505,0.764240222137097
2018-11-29 21:12:37,13.50011666666666,3.73627,-3.00106,0.63095,-0.63338,0.7610982671741372
2018-11-29 21:12:47,13.666783333333326,3.73324,-3.00106,0.63095,-0.64172,0.7579525403564801
2018-11-29 21:12:57,13.833533333333344,3.7302,-3.00106,0.63095,-0.65005,0.7548105853935203
2018-11-29 21:13:07,14.00016666666667,3.72717,-2.9985,0.73611,-0.65838,0.7516686304305606
2018-11-29 21:13:17,14.166816666666668,3.72414,-3.00106,0.84127,-0.66672,0.7485229036129034
2018-11-29 21:13:27,14.333483333333334,3.72127,-2.9985,0.84127,-0.67505,0.7453809486499436
2018-11-29 21:13:37,14.50016666666667,3.71824,-3.00106,0.63095,-0.68339,0.7422352218322865
2018-11-29 21:13:47,14.666850000000007,3.7152,-2.9985,0.84127,-0.69172,0.7390932668693269
2018-11-29 21:13:57,14.833433333333323,3.71217,-3.00106,0.73611,-0.70005,0.7359513119063671
2018-11-29 21:14:07,15.00013333333333,3.70913,-3.00106,0.73611,-0.70838,0.7328093569434073
2018-11-29 21:14:17,15.166783333333326,3.7061,-3.00106,0.73611,-0.71671,0.7296674019804477
2018-11-29 21:14:27,15.333483333333334,3.70307,-2.9985,0.73611,-0.72504,0.7265254470174878
2018-11-29 21:14:37,15.50020000000001,3.70003,-2.9985,0.84127,-0.73338,0.7233797201998307
2018-11-29 21:14:47,15.666783333333326,3.697,-2.9985,0.73611,-0.74171,0.720237765236871
2018-11-29 21:14:57,15.833466666666663,3.6938,-3.00106,0.73611,-0.75005,0.7170920384192138
2018-11-29 21:15:07,16.00013333333333,3.69076,-3.00106,0.73611,-0.75838,0.713950083456254
2018-11-29 21:15:17,16.166766666666657,3.68773,-3.00106,0.63095,-0.76672,0.7108043566385969
2018-11-29 21:15:27,16.333500000000004,3.68469,-3.00106,0.73611,-0.77505,0.7076624016756372
2018-11-29 21:15:37,16.50009999999999,3.68166,-3.00106,0.73611,-0.78337,0.7045242185673748
2018-11-29 21:15:47,16.666766666666657,3.67863,-3.00106,0.73611,-0.79171,0.7013784917497177
2018-11-29 21:15:57,16.833483333333334,3.67559,-3.00106,0.73611,-0.80005,0.6982327649320605
2018-11-29 21:16:07,17.00011666666666,3.67256,-2.9985,0.73611,-0.80838,0.6950908099691008
2018-11-29 21:16:17,17.166816666666666,3.66935,-3.00106,0.84127,-0.81672,0.6919450831514435
2018-11-29 21:16:27,17.333433333333325,3.66632,-3.00106,0.84127,-0.82505,0.6888031281884839
2018-11-29 21:16:37,17.50020000000001,3.66329,-3.00106,0.73611,-0.83338,0.6856611732255241
2018-11-29 21:16:47,17.666850000000007,3.66025,-2.9985,0.73611,-0.84171,0.6825192182625643
2018-11-29 21:16:57,17.833483333333334,3.65705,-2.9985,0.73611,-0.85005,0.6793734914449072
2018-11-29 21:17:07,18.00011666666666,3.65402,-3.00106,0.73611,-0.85838,0.6762315364819476
2018-11-29 21:17:17,18.166816666666666,3.65081,-3.00106,0.73611,-0.86672,0.6730858096642903
2018-11-29 21:17:27,18.333483333333334,3.64778,-3.00106,0.84127,-0.87505,0.6699438547013306
2018-11-29 21:17:37,18.50016666666667,3.64458,-3.00106,0.73611,-0.88339,0.6667981278836734
2018-11-29 21:17:47,18.666783333333328,3.64137,-3.00106,0.84127,-0.89172,0.6636561729207138
2018-11-29 21:17:57,18.833483333333334,3.63834,-3.00106,0.63095,-0.90005,0.6605142179577539
2018-11-29 21:18:07,19.00018333333334,3.63514,-2.9985,0.73611,-0.90838,0.6573722629947942
2018-11-29 21:18:17,19.1668,3.63193,-3.00106,0.73611,-0.91672,0.6542265361771371
2018-11-29 21:18:27,19.333483333333334,3.62873,-3.00106,0.73611,-0.92505,0.6510845812141773
2018-11-29 21:18:37,19.50015,3.62553,-3.00106,0.84127,-0.93339,0.6479388543965201
2018-11-29 21:18:47,19.666766666666657,3.62233,-3.00106,0.84127,-0.94172,0.6447968994335604
2018-11-29 21:18:57,19.833466666666663,3.61912,-3.00106,0.84127,-0.95006,0.6416511726159033
2018-11-29 21:19:07,20.00013333333333,3.61592,-2.9985,0.84127,-0.95839,0.6385092176529436
2018-11-29 21:19:17,20.1668,3.61255,-2.9985,0.84127,-0.96673,0.6353634908352863
2018-11-29 21:19:27,20.333483333333334,3.60918,-2.9985,0.84127,-0.97506,0.6322215358723267
2018-11-29 21:19:37,20.50020000000001,3.60581,-2.9985,0.73611,-0.98339,0.6290795809093669
2018-11-29 21:19:47,20.666750000000018,3.60244,-3.00106,0.63095,-0.99173,0.6259338540917097
2018-11-29 21:19:57,20.833483333333334,3.59907,-3.00106,0.73611,-1.00006,0.62279189912875
2018-11-29 21:20:07,21.00016666666667,3.59569,-3.00106,0.63095,-1.00839,0.6196499441657903
2018-11-29 21:20:17,21.166783333333328,3.59232,-2.9985,0.73611,-1.01673,0.6165042173481331
2018-11-29 21:20:27,21.333433333333325,3.58895,-3.00106,0.84127,-1.02507,0.613358490530476
2018-11-29 21:20:37,21.50016666666667,3.58541,-3.00106,0.73611,-1.03339,0.6102203074222137
2018-11-29 21:20:47,21.666850000000007,3.58187,-3.00106,0.73611,-1.04173,0.6070745806045564
2018-11-29 21:20:57,21.833516666666675,3.5785,-3.00106,0.84127,-1.05006,0.6039326256415967
2018-11-29 21:21:07,22.00011666666666,3.57496,-3.00106,0.84127,-1.0584,0.6007868988239395
2018-11-29 21:21:17,22.166816666666666,3.57142,-3.00106,0.84127,-1.06673,0.5976449438609799
2018-11-29 21:21:27,22.333483333333334,3.56788,-3.00106,0.94643,-1.07507,0.5944992170433226
2018-11-29 21:21:37,22.50013333333333,3.56434,-3.00106,0.84127,-1.0834,0.5913572620803629
2018-11-29 21:21:47,22.666766666666657,3.5608,-3.00106,0.84127,-1.09174,0.5882115352627058
2018-11-29 21:21:57,22.833483333333334,3.55726,-3.00106,0.94643,-1.10007,0.585069580299746
2018-11-29 21:22:07,23.00018333333334,3.55355,-2.9985,0.84127,-1.1084,0.5819276253367862
2018-11-29 21:22:17,23.166833333333336,3.55002,-3.00106,0.84127,-1.11674,0.5787818985191291
2018-11-29 21:22:27,23.333500000000004,3.54631,-3.00106,0.94643,-1.12507,0.5756399435561694
2018-11-29 21:22:37,23.50016666666667,3.5426,-3.00106,0.84127,-1.1334,0.5724979885932097
2018-11-29 21:22:47,23.666833333333336,3.53906,-3.00106,0.84127,-1.14173,0.5693560336302499
2018-11-29 21:22:57,23.833449999999992,3.53535,-3.00106,0.84127,-1.15007,0.5662103068125928
2018-11-29 21:23:07,24.00018333333334,3.53164,-3.00106,0.84127,-1.1584,0.563068351849633
2018-11-29 21:23:17,24.166766666666657,3.52793,-3.00106,0.94643,-1.16674,0.5599226250319758
2018-11-29 21:23:27,24.333466666666663,3.52406,-3.00106,0.94643,-1.17507,0.5567806700690161
2018-11-29 21:23:37,24.50015,3.52035,-3.00106,0.94643,-1.18341,0.553634943251359
2018-11-29 21:23:47,24.666783333333328,3.51647,-3.00106,0.94643,-1.19174,0.5504929882883992
2018-11-29 21:23:57,24.833433333333325,3.51276,-3.00106,0.84127,-1.20007,0.5473510333254394
2018-11-29 21:24:07,25.00011666666666,3.50889,-3.00106,0.94643,-1.20841,0.5442053065077823
2018-11-29 21:24:17,25.166766666666657,3.50501,-3.00106,0.94643,-1.21674,0.5410633515448227
2018-11-29 21:24:27,25.333433333333325,3.5013,-3.00106,0.84127,-1.22508,0.5379176247271654
2018-11-29 21:24:37,25.50013333333333,3.49726,-3.00106,0.94643,-1.23342,0.5347718979095082
2018-11-29 21:24:47,25.666766666666657,3.49338,-3.00106,0.84127,-1.24175,0.5316299429465485
2018-11-29 21:24:57,25.833500000000004,3.4895,-3.00106,0.94643,-1.25009,0.5284842161288914
2018-11-29 21:25:07,26.00015,3.48563,-3.00106,0.84127,-1.25842,0.5253422611659315
2018-11-29 21:25:17,26.166766666666657,3.48175,-3.00106,0.94643,-1.26675,0.5222003062029719
2018-11-29 21:25:27,26.333449999999992,3.4777,-3.00106,0.94643,-1.27509,0.5190545793853147
2018-11-29 21:25:37,26.50009999999999,3.47383,-2.9985,0.94643,-1.28342,0.515912624422355
2018-11-29 21:25:47,26.666816666666666,3.46995,-3.00106,0.94643,-1.29175,0.5127706694593952
2018-11-29 21:25:57,26.833550000000013,3.4659,-2.9985,0.94643,-1.30009,0.5096249426417381
2018-11-29 21:26:07,27.00009999999999,3.46203,-2.9985,0.94643,-1.30842,0.5064829876787784
2018-11-29 21:26:17,27.166783333333328,3.45815,-2.9985,0.94643,-1.31675,0.5033410327158185
2018-11-29 21:26:27,27.333466666666663,3.45427,-2.9985,0.94643,-1.32509,0.5001953058981614
2018-11-29 21:26:37,27.50013333333333,3.45023,-3.00106,0.94643,-1.33342,0.49705335093520164
2018-11-29 21:26:47,27.666766666666657,3.44635,-2.9985,0.94643,-1.34175,0.493911395972242
2018-11-29 21:26:57,27.833500000000004,3.44231,-3.00106,0.94643,-1.35009,0.49076566915458475
2018-11-29 21:27:07,28.00011666666666,3.43843,-2.9985,0.94643,-1.35842,0.4876237141916251
2018-11-29 21:27:17,28.166833333333336,3.43455,-2.9985,0.94643,-1.36675,0.4844817592286653
2018-11-29 21:27:27,28.333500000000004,3.43051,-3.00106,0.94643,-1.37509,0.4813360324110082
2018-11-29 21:27:37,28.50016666666667,3.42663,-3.00106,0.94643,-1.38342,0.4781940774480484
2018-11-29 21:27:47,28.6668,3.42275,-2.9985,1.05159,-1.39176,0.4750483506303912
2018-11-29 21:27:57,28.833483333333334,3.41871,-3.00106,1.05159,-1.40009,0.47190639566743153
2018-11-29 21:28:07,29.00018333333334,3.415,-3.00106,1.05159,-1.40843,0.4687606688497743
2018-11-29 21:28:17,29.166766666666657,3.41112,-3.00106,1.05159,-1.41676,0.46561871388681464
2018-11-29 21:28:27,29.333483333333334,3.40725,-3.00106,1.05159,-1.4251,0.4624729870691574
2018-11-29 21:28:37,29.50015,3.40354,-3.00106,1.05159,-1.43343,0.45933103210619775
2018-11-29 21:28:47,29.6668,3.39966,-3.00106,1.15674,-1.44177,0.4561853052885405
2018-11-29 21:28:57,29.833449999999992,3.39595,-3.00106,1.15674,-1.4501,0.45304335032558085
2018-11-29 21:29:07,30.00016666666667,3.39208,-3.00106,1.15674,-1.45844,0.4498976235079237
2018-11-29 21:29:17,30.166783333333328,3.38837,-2.9985,1.15674,-1.46677,0.44675566854496396
2018-11-29 21:29:27,30.333500000000004,3.38466,-3.00106,1.05159,-1.47511,0.44360994172730683
2018-11-29 21:29:37,30.50009999999999,3.38095,-2.9985,1.05159,-1.48344,0.44046798676434695
2018-11-29 21:29:47,30.666816666666666,3.37724,-3.00106,1.05159,-1.49177,0.4373260318013873
2018-11-29 21:29:57,30.833433333333325,3.3737,-3.00106,1.15674,-1.5001,0.4341840768384275
2018-11-29 21:30:07,31.00009999999999,3.37016,-3.00106,1.15674,-1.50844,0.4310383500207704
2018-11-29 21:30:17,31.166816666666666,3.36645,-3.00106,1.15674,-1.51677,0.42789639505781063
2018-11-29 21:30:27,31.333466666666663,3.36308,-2.9985,1.15674,-1.52511,0.4247506682401535
2018-11-29 21:30:37,31.50018333333334,3.35954,-2.9985,1.2619,-1.53344,0.42160871327719374
2018-11-29 21:30:47,31.666833333333336,3.356,-3.00106,1.2619,-1.54178,0.4184629864595366
2018-11-29 21:30:57,31.833433333333325,3.35246,-2.9985,1.2619,-1.55011,0.41532103149657684
2018-11-29 21:31:07,32.00011666666666,3.34909,-3.00106,1.15674,-1.55844,0.4121790765336171
2018-11-29 21:31:17,32.166850000000004,3.34572,-3.00106,1.2619,-1.56677,0.4090371215706574
2018-11-29 21:31:27,32.33344999999999,3.34235,-3.00106,1.15674,-1.5751,0.40589516660769764
2018-11-29 21:31:37,32.50011666666666,3.33898,-2.9985,1.2619,-1.58344,0.4027494397900405
2018-11-29 21:31:47,32.66690000000002,3.33561,-2.9985,1.2619,-1.59177,0.39960748482708075
2018-11-29 21:31:57,32.833466666666666,3.33224,-3.00106,1.15674,-1.60011,0.3964617580094236
2018-11-29 21:32:07,33.00016666666667,3.32903,-3.00106,1.15674,-1.60844,0.39331980304646386
2018-11-29 21:32:17,33.16681666666667,3.32566,-3.00106,1.2619,-1.61678,0.3901740762288066
2018-11-29 21:32:27,33.333516666666675,3.32246,-3.00106,1.2619,-1.62511,0.38703212126584696
2018-11-29 21:32:37,33.50009999999999,3.31926,-3.00106,1.2619,-1.63345,0.3838863944481897
2018-11-29 21:32:47,33.66683333333334,3.31589,-3.00106,1.2619,-1.64178,0.38074443948523007
2018-11-29 21:32:57,33.833466666666666,3.31285,-2.9985,1.2619,-1.65011,0.3776024845222703
2018-11-29 21:33:07,34.00011666666666,3.30965,-3.00106,1.2619,-1.65844,0.37446052955931064
2018-11-29 21:33:17,34.166850000000004,3.30645,-2.9985,1.36706,-1.66678,0.3713148027416534
2018-11-29 21:33:27,34.3335,3.30341,-3.00106,1.36706,-1.67511,0.36817284777869363
2018-11-29 21:33:37,34.50011666666666,3.30021,-3.00106,1.2619,-1.68344,0.365030892815734
2018-11-29 21:33:47,34.66676666666665,3.29718,-2.9985,1.2619,-1.69178,0.36188516599807674
2018-11-29 21:33:57,34.8335,3.29397,-3.00106,1.2619,-1.70011,0.3587432110351171
2018-11-29 21:34:07,35.00009999999999,3.29094,-3.00106,1.2619,-1.70844,0.3556012560721573
2018-11-29 21:34:17,35.166799999999995,3.28791,-2.9985,1.36706,-1.71678,0.3524555292545002
2018-11-29 21:34:27,35.3335,3.28487,-3.00106,1.36706,-1.72511,0.3493135742915404
2018-11-29 21:34:37,35.50016666666667,3.28184,-3.00106,1.36706,-1.73345,0.3461678474738833
2018-11-29 21:34:47,35.66678333333333,3.27864,-3.00106,1.36706,-1.74178,0.3430258925109234
2018-11-29 21:34:57,35.833466666666666,3.2756,-3.00106,1.36706,-1.75012,0.3398801656932664
2018-11-29 21:35:07,36.00015,3.27257,-2.9985,1.36706,-1.75845,0.33673821073030663
2018-11-29 21:35:17,36.166799999999995,3.26953,-3.00106,1.2619,-1.76678,0.33359625576734686
2018-11-29 21:35:27,36.333516666666675,3.2665,-3.00106,1.36706,-1.77511,0.3304543008043872
2018-11-29 21:35:37,36.50011666666666,3.26363,-3.00106,1.36706,-1.78344,0.32731234584142743
2018-11-29 21:35:47,36.66678333333333,3.2606,-3.00106,1.36706,-1.79177,0.32417039087846766
2018-11-29 21:35:57,36.833483333333334,3.25757,-3.00106,1.36706,-1.80011,0.3210246640608104
2018-11-29 21:36:07,37.00018333333334,3.25453,-3.00106,1.36706,-1.80844,0.31788270909785077
2018-11-29 21:36:17,37.16678333333333,3.2515,-3.00106,1.36706,-1.81677,0.314740754134891
2018-11-29 21:36:27,37.33353333333334,3.24846,-3.00106,1.36706,-1.82511,0.3115950273172339
2018-11-29 21:36:37,37.50016666666667,3.24543,-3.00106,1.2619,-1.83345,0.30844930049957664
2018-11-29 21:36:47,37.66676666666665,3.2424,-2.9985,1.36706,-1.84178,0.305307345536617
2018-11-29 21:36:57,37.833466666666666,3.23936,-3.00106,1.36706,-1.85011,0.3021653905736572
2018-11-29 21:37:07,38.00013333333333,3.23633,-3.00106,1.36706,-1.85844,0.29902343561069744
2018-11-29 21:37:17,38.16681666666667,3.23329,-3.00106,1.36706,-1.86678,0.2958777087930403
2018-11-29 21:37:27,38.333466666666666,3.23026,-2.9985,1.47222,-1.87511,0.29273575383008055
2018-11-29 21:37:37,38.50009999999999,3.22723,-3.00106,1.36706,-1.88344,0.2895937988671209
2018-11-29 21:37:47,38.666799999999995,3.22419,-3.00106,1.36706,-1.89178,0.28644807204946365
2018-11-29 21:37:57,38.8335,3.22116,-3.00106,1.36706,-1.90011,0.283306117086504
2018-11-29 21:38:07,39.00016666666667,3.21812,-2.9985,1.47222,-1.90844,0.2801641621235442
2018-11-29 21:38:17,39.16676666666665,3.21492,-2.9985,1.47222,-1.91677,0.27702220716058445
2018-11-29 21:38:27,39.333466666666666,3.21189,-2.9985,1.36706,-1.9251,0.2738802521976247
2018-11-29 21:38:37,39.50016666666667,3.20885,-3.00106,1.47222,-1.93343,0.270738297234665
2018-11-29 21:38:47,39.666850000000004,3.20565,-3.00106,1.47222,-1.94176,0.26759634227170526
2018-11-29 21:38:57,39.83355000000002,3.20245,-3.00106,1.47222,-1.9501,0.26445061545404813
2018-11-29 21:39:07,40.00011666666666,3.19941,-3.00106,1.47222,-1.95843,0.2613086604910885
2018-11-29 21:39:17,40.16676666666665,3.19604,-3.00106,1.47222,-1.96677,0.25816293367343124
2018-11-29 21:39:27,40.333433333333325,3.19284,-2.9985,1.47222,-1.9751,0.25502097871047147
2018-11-29 21:39:37,40.50009999999999,3.18964,-3.00106,1.47222,-1.98344,0.25187525189281423
2018-11-29 21:39:47,40.666850000000004,3.18643,-3.00106,1.57738,-1.99177,0.24873329692985457
2018-11-29 21:39:57,40.833433333333325,3.18323,-3.00106,1.57738,-2.0001,0.2455913419668948
2018-11-29 21:40:07,41.00009999999999,3.17986,-3.00106,1.57738,-2.00844,0.2424456151492378
2018-11-29 21:40:17,41.166799999999995,3.17666,-3.00106,1.57738,-2.01677,0.2393036601862779
2018-11-29 21:40:27,41.333483333333334,3.17329,-3.00106,1.47222,-2.02511,0.23615793336862068
2018-11-29 21:40:37,41.50015,3.17008,-3.00106,1.57738,-2.03345,0.23301220655096355
2018-11-29 21:40:47,41.66681666666667,3.16671,-3.00106,1.68254,-2.04178,0.22987025158800378
2018-11-29 21:40:57,41.833433333333325,3.16334,-3.00106,1.68254,-2.05012,0.22672452477034666
2018-11-29 21:41:07,42.00013333333333,3.1598,-3.00106,1.57738,-2.05845,0.2235825698073869
2018-11-29 21:41:17,42.166850000000004,3.15643,-2.9985,1.57738,-2.06679,0.22043684298972976
2018-11-29 21:41:27,42.33344999999999,3.15289,-3.00106,1.68254,-2.07512,0.21729488802677
2018-11-29 21:41:37,42.50013333333333,3.14935,-2.9985,1.68254,-2.08346,0.21414916120911287
2018-11-29 21:41:47,42.66676666666665,3.14581,-3.00106,1.68254,-2.09179,0.2110072062461532
2018-11-29 21:41:57,42.833516666666675,3.1421,-3.00106,1.57738,-2.10012,0.20786525128319344
2018-11-29 21:42:07,43.00016666666667,3.13839,-2.9985,1.68254,-2.10846,0.20471952446553632
2018-11-29 21:42:17,43.16681666666667,3.13469,-3.00106,1.68254,-2.11678,0.201581341357274
2018-11-29 21:42:27,43.33344999999999,3.13081,-3.00106,1.68254,-2.12512,0.1984356145396169
2018-11-29 21:42:37,43.50016666666667,3.1271,-2.9985,1.7877,-2.13345,0.19529365957665712
2018-11-29 21:42:47,43.66681666666667,3.12306,-2.9985,1.7877,-2.14178,0.19215170461369746
2018-11-29 21:42:57,43.83344999999999,3.11918,-3.00106,1.7877,-2.15012,0.18900597779604023
2018-11-29 21:43:07,44.00009999999999,3.11513,-2.9985,1.68254,-2.15846,0.1858602509783831
2018-11-29 21:43:17,44.16683333333334,3.11092,-2.9985,1.7877,-2.16678,0.18272206787012069
2018-11-29 21:43:27,44.333466666666666,3.10671,-2.9985,1.68254,-2.17512,0.17957634105246345
2018-11-29 21:43:37,44.50015,3.10249,-3.00106,1.68254,-2.18346,0.17643061423480633
