Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-12-08 06:34:38,0.5099166666666861,30.595000000001164,4.09665,-0.00511,-9.8849,-0.01597,2.722222222170482e-05,-0.015965406355555406,0.9937669146115623,31
2018-12-08 06:34:39,0.526650000000033,31.59900000000198,4.10455,0.00511,-9.8849,-0.01597,2.7777777777373558e-05,-0.015964841416666514,0.9937671294911995,32
2018-12-08 06:34:40,0.5433166666666996,32.59900000000198,3.98186,-1.04462,-9.8849,-0.01614,2.8055555556218476e-05,-0.016140790327777495,0.9936984273075437,33
2018-12-08 06:34:40,0.5583500000000641,33.50100000000384,3.92944,-1.28471,-9.8849,-0.01644,2.8333333333042295e-05,-0.01643788110277813,0.9935824274266317,34
2018-12-08 06:34:42,0.5766166666666929,34.59700000000157,3.89556,-1.53245,-9.8849,-0.01688,2.6944444444881002e-05,-0.016871313622221797,0.9934131925500562,35
2018-12-08 06:34:42,0.5916666666666667,35.5,3.82443,-2.2808,-9.8849,-0.01737,2.8333333333042295e-05,-0.017364199502776376,0.9932207439509793,36
2018-12-08 06:34:43,0.6083833333334041,36.50300000000425,3.85207,-1.84405,-9.8849,-0.01794,2.8055555556218476e-05,-0.017936145766667896,0.992997426015579,37
2018-12-08 06:34:45,0.626650000000033,37.59900000000198,3.91832,-1.14423,-9.8849,-0.01838,2.8333333333042295e-05,-0.018376074094444295,0.9928256548334149,38
2018-12-08 06:34:45,0.6417000000000068,38.50200000000041,3.87921,-1.62695,-9.8849,-0.01873,2.8055555554197377e-05,-0.018733353238887952,0.9926861542440486,39
2018-12-08 06:34:46,0.658350000000064,39.50100000000384,3.89404,-1.4073,-9.8849,-0.01915,2.8333333333042295e-05,-0.01915248064722269,0.9925225048360391,40
2018-12-08 06:34:48,0.676650000000033,40.59900000000198,3.89455,-1.41752,-9.77974,-0.01959,2.7777777777373558e-05,-0.01958299143055529,0.9923544107590762,41
2018-12-08 06:34:49,0.6933500000000398,41.60100000000239,3.91697,-1.1851,-9.8849,-0.01994,2.8333333333042295e-05,-0.01993674802777776,0.9922162855576133,42
2018-12-08 06:34:50,0.7100166666667065,42.60100000000239,3.94394,-0.94757,-9.8849,-0.02023,2.8333333333042295e-05,-0.02022469653888897,0.9921038552978798,43
2018-12-08 06:34:51,0.7266666666666424,43.599999999998545,3.94832,-0.94501,-9.8849,-0.02049,2.8333333333042295e-05,-0.02048729023611019,0.9920013248924646,44
2018-12-08 06:34:51,0.7417000000000068,44.50200000000041,3.94967,-0.94501,-9.8849,-0.02073,2.7777777777373558e-05,-0.02072406774166623,0.9919088744875433,45
2018-12-08 06:34:52,0.7583333333333333,45.5,3.95034,-0.94501,-9.8849,-0.02099,2.6666666666036084e-05,-0.020985839388888348,0.99180666505373,46
2018-12-08 06:34:54,0.7767666666666628,46.60599999999977,3.95068,-0.94501,-9.8849,-0.02128,2.9722222221203588e-05,-0.021275957086110502,0.9916933878295275,47
2018-12-08 06:34:55,0.7933166666666996,47.59900000000198,3.92607,-1.1851,-9.8849,-0.02158,2.8055555556218476e-05,-0.021577246138888704,0.9915757487199244,48
2018-12-08 06:34:55,0.8083500000000641,48.50100000000384,3.89859,-1.43795,-9.8849,-0.02191,2.8055555556218476e-05,-0.02191122568611166,0.9914453455200779,49
2018-12-08 06:34:56,0.8250333333333402,49.50200000000041,3.82477,-2.2195,-9.77974,-0.02242,2.8055555554197377e-05,-0.022425084555554656,0.9912447079618738,50
2018-12-08 06:34:58,0.8433000000000902,50.59800000000541,3.7447,-3.09045,-9.77974,-0.02325,2.7777777779394657e-05,-0.023250211219447613,0.9909225350679195,51
2018-12-08 06:34:59,0.8599666666667569,51.59800000000541,3.75111,-2.904,-9.77974,-0.02408,2.8055555556218476e-05,-0.02407694808611423,0.9905997334660223,52
2018-12-08 06:34:59,0.8750166666667307,52.50100000000384,3.742,-2.98062,-9.77974,-0.02481,2.8055555556218476e-05,-0.024816501561112994,0.9903109728505914,53
2018-12-08 06:35:01,0.8933333333333091,53.599999999998545,3.73189,-3.06235,-9.77974,-0.02573,2.8055555554197377e-05,-0.025740245655552964,0.9899502945193703,54
2018-12-08 06:35:01,0.9083666666666734,54.50200000000041,3.72312,-3.13898,-9.77974,-0.02651,2.8333333333042295e-05,-0.026518554508332272,0.989646401763915,55
2018-12-08 06:35:02,0.925,55.5,3.6911,-3.53231,-9.77974,-0.02744,2.8055555554197377e-05,-0.02744573010555397,0.9892843835933333,56
2018-12-08 06:35:03,0.9417000000000068,56.50200000000041,3.70222,-3.32032,-9.77974,-0.02839,2.8055555554197377e-05,-0.028398796180554475,0.9889122564170476,57
2018-12-08 06:35:05,0.9600166666667065,57.60100000000239,3.71824,-3.08279,-9.77974,-0.02936,2.8333333333042295e-05,-0.029371358819445283,0.9885325167556909,58
2018-12-08 06:35:06,0.976650000000033,58.59900000000198,3.73695,-2.82738,-9.77974,-0.03018,2.7777777777373558e-05,-0.0301819950416672,0.9882160016931122,59
2018-12-08 06:35:06,0.9916833333333973,59.50100000000384,3.78313,-2.2476,-9.77974,-0.0308,2.8055555556218476e-05,-0.03080632613333504,0.9879722299627948,60
2018-12-08 06:35:08,1.0099999999999758,60.599999999998545,3.81179,-1.95899,-9.77974,-0.03144,2.8333333333042295e-05,-0.03144193660555423,0.9877240541684308,61
2018-12-08 06:35:08,1.0250166666667306,61.50100000000384,3.78701,-2.2808,-9.77974,-0.03198,2.8055555556218476e-05,-0.03197938909722385,0.9875142044178638,62
2018-12-08 06:35:10,1.0433999999999892,62.60399999999936,3.8369,-1.68825,-9.77974,-0.03257,2.916666666553485e-05,-0.03257611440555494,0.9872812114388541,63
2018-12-08 06:35:11,1.0600166666667064,63.60100000000239,3.84078,-1.69081,-9.77974,-0.03304,2.8333333333042295e-05,-0.03304388215277859,0.9870985702815431,64
2018-12-08 06:35:12,1.0766666666666425,64.59999999999854,3.84162,-1.69592,-9.77974,-0.03352,2.8333333333042295e-05,-0.03351428208888789,0.9869149013791018,65
2018-12-08 06:35:13,1.0933166666666996,65.59900000000198,3.78701,-2.32933,-9.77974,-0.03409,2.8333333333042295e-05,-0.03409442292222268,0.9866883838523323,66
2018-12-08 06:35:14,1.1099833333333664,66.59900000000198,3.78043,-2.36253,-9.77974,-0.03475,2.750000000054974e-05,-0.034747132186111564,0.9864335317894191,67
2018-12-08 06:35:14,1.125,67.5,3.7769,-2.38807,-9.77974,-0.03534,2.8611111109866114e-05,-0.035342045227776904,0.9862012464147348,68
2018-12-08 06:35:16,1.1433166666666996,68.59900000000198,3.77319,-2.41872,-9.67458,-0.03608,2.8333333333042295e-05,-0.03607624256666708,0.9859145771168507,69
2018-12-08 06:35:16,1.1583666666666734,69.50200000000041,3.79662,-2.11989,-9.67458,-0.03664,2.8055555554197377e-05,-0.03663908399444413,0.9856948141888551,70
2018-12-08 06:35:17,1.17503333333334,70.50200000000041,3.77015,-2.46214,-9.67458,-0.03727,2.8333333333042295e-05,-0.0372776069249995,0.9854455012174107,71
2018-12-08 06:35:19,1.1933333333333092,71.59999999999854,3.82055,-1.83639,-9.67458,-0.03792,2.8333333333042295e-05,-0.0379199014999991,0.9851947155973917,72
2018-12-08 06:35:19,1.2083666666666735,72.50200000000041,3.82359,-1.8415,-9.67458,-0.03838,2.8055555554197377e-05,-0.038380669447222265,0.9850148075305529,73
2018-12-08 06:35:21,1.226683333333373,73.60100000000239,3.82409,-1.84661,-9.67458,-0.03894,2.8333333333042295e-05,-0.03894376240000105,0.9847949463939535,74
2018-12-08 06:35:22,1.2416833333333974,74.50100000000384,3.82392,-1.85427,-9.67458,-0.0394,2.8333333333042295e-05,-0.039406482058335135,0.984614276276336,75
2018-12-08 06:35:23,1.2599999999999758,75.59999999999854,3.82325,-1.86193,-9.67458,-0.03997,2.8333333333042295e-05,-0.03997396666666572,0.9843927004061809,76
2018-12-08 06:35:23,1.2750500000000708,76.50300000000425,3.87921,-1.23107,-9.67458,-0.04035,2.8333333333042295e-05,-0.040348329572224,0.9842465294169854,77
2018-12-08 06:35:25,1.2933500000000397,77.60100000000239,3.88848,-1.22085,-9.67458,-0.04072,2.8333333333042295e-05,-0.04072224153611225,0.9841005344991609,78
2018-12-08 06:35:26,1.3100166666667064,78.60100000000239,3.89152,-1.21319,-9.67458,-0.04106,2.8333333333042295e-05,-0.04106029638333447,0.9839685400876229,79
2018-12-08 06:35:26,1.3250166666667307,79.50100000000384,3.89354,-1.20553,-9.67458,-0.04136,2.8333333333042295e-05,-0.041362880461112736,0.9838503953320742,80
2018-12-08 06:35:28,1.3433500000000398,80.60100000000239,3.86573,-1.51202,-9.67458,-0.04178,2.8333333333042295e-05,-0.04178536187777891,0.9836854363426178,81
2018-12-08 06:35:28,1.3583500000000641,81.50100000000384,3.8632,-1.51458,-9.67458,-0.04216,2.6944444444881002e-05,-0.04216393407777951,0.9835376218232453,82
2018-12-08 06:35:30,1.3766666666666425,82.59999999999854,3.83404,-1.83639,-9.67458,-0.04268,2.8055555554197377e-05,-0.04268199604444372,0.9833353431545857,83
2018-12-08 06:35:31,1.3933000000000901,83.59800000000541,3.83067,-1.8415,-9.67458,-0.04319,2.8055555556218476e-05,-0.043192142652780555,0.9831361550585747,84
2018-12-08 06:35:31,1.4083833333334042,84.50300000000425,3.85679,-1.53245,-9.67458,-0.04361,2.8611111111887213e-05,-0.04361014181389079,0.982972946177686,85
2018-12-08 06:35:33,1.4250166666667308,85.50100000000384,3.83168,-1.84916,-9.67458,-0.04408,2.8055555556218476e-05,-0.04408098939166854,0.9827891024923681,86
2018-12-08 06:35:34,1.4433500000000399,86.60100000000239,3.88578,-1.22341,-9.67458,-0.04454,2.8333333333042295e-05,-0.044537786200001386,0.9826107449672395,87
2018-12-08 06:35:35,1.4599666666667568,87.59800000000541,3.89236,-1.21319,-9.67458,-0.04488,2.8055555556218476e-05,-0.044875116625002404,0.9824790334082788,88
2018-12-08 06:35:36,1.4766333333334236,88.59800000000541,3.89472,-1.20553,-9.67458,-0.04521,2.7777777779394657e-05,-0.04521126771111351,0.982347782325315,89
2018-12-08 06:35:36,1.4917000000000067,89.50200000000041,3.98389,-0.29883,-9.77974,-0.04536,2.7777777777373558e-05,-0.04536448383055665,0.9822879586851861,90
2018-12-08 06:35:38,1.5100333333333158,90.60199999999895,3.94478,-0.86839,-9.77974,-0.04555,2.888888888871103e-05,-0.04555580400000018,0.9822132572176918,91
2018-12-08 06:35:39,1.5267166666667131,91.6030000000028,3.90972,-1.16211,-9.67458,-0.04584,2.916666666755595e-05,-0.045848764152778776,0.9820988701491796,92
2018-12-08 06:35:39,1.5417000000000067,92.50200000000041,3.85089,-1.77509,-9.67458,-0.04622,2.8333333333042295e-05,-0.04622891233888908,0.9819504402818514,93
2018-12-08 06:35:41,1.558350000000064,93.50100000000384,3.8155,-2.10712,-9.67458,-0.04676,2.8055555556218476e-05,-0.04676994165833535,0.9817391939493941,94
2018-12-08 06:35:42,1.5766666666666425,94.59999999999854,3.75515,-2.78651,-9.67458,-0.04753,2.8333333333042295e-05,-0.047529804974998285,0.9814425033024285,95
2018-12-08 06:35:43,1.5933500000000398,95.60100000000239,3.79881,-2.16587,-9.67458,-0.04819,2.8333333333042295e-05,-0.0481977384750011,0.9811817068961536,96
2018-12-08 06:35:43,1.6083500000000641,96.50100000000384,3.77184,-2.51322,-9.67458,-0.04878,2.8333333333042295e-05,-0.04878935220277984,0.9809507097473252,97
2018-12-08 06:35:44,1.6251000000000204,97.50600000000122,3.76594,-2.54643,-9.67458,-0.04949,2.944444444437977e-05,-0.04949610678333357,0.9806747555472051,98
2018-12-08 06:35:45,1.6416833333333973,98.50100000000384,3.76156,-2.57708,-9.67458,-0.0502,2.7777777777373558e-05,-0.050204249611113215,0.9803982593022742,99
2018-12-08 06:35:47,1.6599999999999757,99.59999999999854,3.78482,-2.26548,-9.67458,-0.05093,2.8055555554197377e-05,-0.050936493649998506,0.9801123526755565,100
2018-12-08 06:35:47,1.67503333333334,100.50200000000041,3.75701,-2.6256,-9.67458,-0.05155,2.8055555554197377e-05,-0.05155670205277721,0.9798701906600482,101
2018-12-08 06:35:48,1.6916666666666667,101.5,3.75178,-2.65625,-9.67458,-0.05229,2.8333333333042295e-05,-0.0522890594916658,0.9795842397559984,102
2018-12-08 06:35:50,1.7099833333333663,102.59900000000198,3.74757,-2.6869,-9.67458,-0.0531,2.7777777777373558e-05,-0.05310519251944503,0.9792655784511138,103
2018-12-08 06:35:50,1.72503333333334,103.50200000000041,3.79898,-2.02028,-9.67458,-0.05368,2.8055555554197377e-05,-0.05368258848888859,0.9790401326637295,104
2018-12-08 06:35:52,1.743333333333309,104.59999999999854,3.86185,-1.35367,-9.67458,-0.05418,2.8333333333042295e-05,-0.054181229149999136,0.9788454370953241,105
2018-12-08 06:35:53,1.759950000000026,105.59700000000157,3.83926,-1.67293,-9.67458,-0.05461,2.750000000054974e-05,-0.05461189631388915,0.9786772819591577,106
2018-12-08 06:35:53,1.7750666666666803,106.50400000000081,3.86741,-1.34601,-9.67458,-0.05498,2.888888888871103e-05,-0.05498552993055557,0.978531395722744,107
2018-12-08 06:35:54,1.7917000000000067,107.50200000000041,3.84364,-1.66271,-9.67458,-0.0554,2.8055555554197377e-05,-0.055405660819444265,0.9783673545030915,108
2018-12-08 06:35:56,1.8100166666667064,108.60100000000239,3.81212,-2.00241,-9.67458,-0.05597,2.8055555556218476e-05,-0.05597239301111172,0.9781460724160177,109
2018-12-08 06:35:57,1.8267166666667132,109.6030000000028,3.80892,-2.01262,-9.67458,-0.05653,2.944444444437977e-05,-0.05653179437222305,0.9779276526711739,110
2018-12-08 06:35:57,1.8417000000000068,110.50200000000041,3.8074,-2.02284,-9.67458,-0.05703,2.8333333333042295e-05,-0.057035815863888374,0.9777308561432096,111
2018-12-08 06:35:58,1.8584000000000136,111.50400000000081,3.80622,-2.02795,-9.67458,-0.05759,2.916666666553485e-05,-0.05759948837222193,0.9775107687176072,112
2018-12-08 06:36:00,1.8766666666666425,112.59999999999854,3.80488,-2.03816,-9.67458,-0.05822,2.8055555554197377e-05,-0.058219149705553974,0.9772688203068151,113
2018-12-08 06:36:01,1.8933166666666996,113.59900000000198,3.83286,-1.70869,-9.67458,-0.05873,2.8055555556218476e-05,-0.05872722087500028,0.9770704425714225,114
2018-12-08 06:36:01,1.908350000000064,114.50100000000384,3.83505,-1.70613,-9.67458,-0.05915,2.8333333333042295e-05,-0.059154911002778934,0.9769034498269001,115
2018-12-08 06:36:02,1.925083333333411,115.50500000000466,3.86471,-1.37155,-9.67458,-0.05958,2.9722222223224686e-05,-0.05958160983889021,0.9767368441348379,116
2018-12-08 06:36:03,1.9417000000000069,116.50200000000041,3.92927,-0.71515,-9.67458,-0.05986,2.7777777777373558e-05,-0.05986436920000037,0.9766264399924828,117
2018-12-08 06:36:04,1.9583333333333333,117.5,3.91258,-1.01397,-9.67458,-0.0601,2.8055555554197377e-05,-0.06010622461944458,0.9765320069026184,118
2018-12-08 06:36:06,1.9766333333334236,118.59800000000541,3.94343,-0.6896,-9.67458,-0.06036,2.7777777779394657e-05,-0.06035909455277903,0.9764332731665978,119
2018-12-08 06:36:06,1.9916666666666667,119.5,3.92068,-0.98588,-9.67458,-0.06057,2.749999999852864e-05,-0.06057443634166667,0.9763491923940921,120
2018-12-08 06:36:08,2.0100166666667065,120.60100000000239,3.94967,-0.66406,-9.67458,-0.06082,2.8055555556218476e-05,-0.060820384786111674,0.9762531611717625,121
2018-12-08 06:36:09,2.0266666666666424,121.59999999999854,3.98776,-0.34736,-9.77974,-0.06095,2.8333333333042295e-05,-0.06094919956666695,0.9762028650991089,122
2018-12-08 06:36:09,2.0417000000000067,122.50200000000041,3.96737,-0.62575,-9.77974,-0.06108,2.8055555554197377e-05,-0.06107734960555596,0.9761528285766018,123
2018-12-08 06:36:10,2.0583666666666733,123.50200000000041,3.90753,-1.22596,-9.77974,-0.06133,2.8333333333042295e-05,-0.06133705032777763,0.9760514277409468,124
2018-12-08 06:36:12,2.076650000000033,124.59900000000198,3.81398,-2.1863,-9.77974,-0.06187,2.8333333333042295e-05,-0.06187596289722247,0.9758410078991407,125
2018-12-08 06:36:13,2.091700000000007,125.50200000000041,3.77774,-2.54387,-9.77974,-0.06247,2.8611111109866114e-05,-0.06247727431111029,0.9756062242630553,126
2018-12-08 06:36:13,2.108350000000064,126.50100000000384,3.8219,-1.91046,-9.8849,-0.06309,2.8055555556218476e-05,-0.06309363144444607,0.9753655659859138,127
2018-12-08 06:36:14,2.125,127.5,3.82359,-1.91301,-9.77974,-0.06362,2.8333333333042295e-05,-0.06362371100555515,0.9751585950156354,128
2018-12-08 06:36:16,2.1433166666666996,128.59900000000198,3.87904,-1.27194,-9.77974,-0.06409,2.8055555556218476e-05,-0.06409648227777878,0.9749740002187202,129
2018-12-08 06:36:16,2.158350000000064,129.50100000000384,3.85662,-1.58098,-9.77974,-0.06446,2.8055555556218476e-05,-0.06446111422222388,0.9748316287090955,130
2018-12-08 06:36:18,2.1766666666666423,130.59999999999854,3.85443,-1.58354,-9.77974,-0.06494,2.8333333333042295e-05,-0.06494489221111042,0.974642736310472,131
2018-12-08 06:36:18,2.191666666666667,131.5,3.82679,-1.91046,-9.77974,-0.06538,2.8611111109866114e-05,-0.0653874927194443,0.9744699217683231,132
2018-12-08 06:36:20,2.2100166666667063,132.6010000000024,3.85056,-1.59631,-9.77974,-0.06591,2.8055555556218476e-05,-0.06591696281388995,0.9742631887659197,133
2018-12-08 06:36:21,2.2266666666666426,133.59999999999854,3.85224,-1.5912,-9.77974,-0.06636,2.8333333333042295e-05,-0.0663591578749994,0.9740905325317144,134
2018-12-08 06:36:21,2.241700000000007,134.5020000000004,3.88039,-1.27194,-9.56943,-0.06671,2.8055555554197377e-05,-0.06671173357500043,0.9739528684147031,135
2018-12-08 06:36:22,2.2583666666666735,135.5020000000004,4.02313,0.20688,-9.56943,-0.06682,2.8055555554197377e-05,-0.06682270958055747,0.9739093741226726,136
2018-12-08 06:36:24,2.276683333333373,136.6010000000024,4.19995,1.42775,-9.56943,-0.06646,2.8333333333042295e-05,-0.0664632630277793,0.974047661091671,137
2018-12-08 06:36:25,2.2933500000000397,137.6010000000024,4.19995,1.22087,-9.56943,-0.0661,2.8333333333042295e-05,-0.06610734565833487,0.9741845903064708,138
2018-12-08 06:36:26,2.3100166666667064,138.6010000000024,4.19995,1.1468,-9.56943,-0.06578,2.8611111111887213e-05,-0.06578022012777934,0.9743104426696465,139
2018-12-08 06:36:26,2.32503333333334,139.5020000000004,4.19995,1.10082,-9.56943,-0.0655,2.8333333333042295e-05,-0.06549974496944662,0.9744183476119124,140
2018-12-08 06:36:28,2.3433333333333093,140.59999999999854,4.0562,-0.30904,-9.56943,-0.06543,2.8055555554197377e-05,-0.06543156051111274,0.9744442798784395,141
2018-12-08 06:36:28,2.3583333333333334,141.5,4.0058,-0.54658,-9.67458,-0.06554,2.8055555554197377e-05,-0.06554370951389042,0.9744004910029129,142
2018-12-08 06:36:30,2.3767166666667134,142.6030000000028,3.94613,-1.03951,-9.67458,-0.06579,2.944444444437977e-05,-0.06579689574166848,0.974301633768888,143
2018-12-08 06:36:31,2.393333333333309,143.59999999999854,3.91309,-1.29748,-9.56943,-0.06612,2.8055555554197377e-05,-0.06612912776666684,0.9741719128937282,144
2018-12-08 06:36:32,2.408350000000064,144.50100000000384,3.84027,-2.09691,-9.56943,-0.06656,2.7777777777373558e-05,-0.06657172672222504,0.9739990989578646,145
2018-12-08 06:36:33,2.4266666666666423,145.59999999999854,3.78229,-2.69712,-9.56943,-0.06731,2.8611111109866114e-05,-0.06731688832222148,0.9737081486351569,146
2018-12-08 06:36:34,2.443366666666649,146.60199999999895,3.70475,-3.65746,-9.56943,-0.06824,2.8333333333042295e-05,-0.06824991886388777,0.9733438443859909,147
2018-12-08 06:36:35,2.4599833333333665,147.59900000000198,3.66531,-4.09931,-9.56943,-0.06933,2.8055555556218476e-05,-0.06933763532777966,0.9729191426083021,148
2018-12-08 06:36:36,2.4766833333333733,148.6010000000024,3.62587,-4.57948,-9.56943,-0.07055,2.8333333333042295e-05,-0.0705617237277801,0.9724411940465343,149
2018-12-08 06:36:36,2.4916666666666667,149.5,3.71857,-3.10322,-9.56943,-0.07146,2.722222222170482e-05,-0.07146849261666798,0.9720871437293355,150
2018-12-08 06:36:38,2.5100166666667065,150.6010000000024,3.76358,-2.52855,-9.56943,-0.07231,2.8333333333042295e-05,-0.07231804443333645,0.9717554339697104,151
2018-12-08 06:36:39,2.526650000000033,151.59900000000198,3.81212,-1.94111,-9.56943,-0.07291,2.8333333333042295e-05,-0.07291715149166945,0.9715215110300965,152
2018-12-08 06:36:40,2.5416833333333972,152.50100000000384,3.83943,-1.6525,-9.56943,-0.07335,2.8055555556218476e-05,-0.07336056226944823,0.9713483801160941,153
2018-12-08 06:36:41,2.560033333333316,153.60199999999895,3.81701,-1.96154,-9.56943,-0.07391,2.8611111109866114e-05,-0.07391975984166807,0.9711300399411639,154
2018-12-08 06:36:42,2.5766333333334237,154.5980000000054,3.84044,-1.67293,-9.56943,-0.0744,2.750000000054974e-05,-0.07441249761389357,0.9709376491713766,155
2018-12-08 06:36:43,2.5933000000000903,155.5980000000054,3.81617,-1.98197,-9.56943,-0.07492,2.8055555556218476e-05,-0.07493054816667163,0.9707353749592991,156
2018-12-08 06:36:44,2.6099833333333664,156.59900000000198,3.78785,-2.31401,-9.56943,-0.07553,2.8055555556218476e-05,-0.07553861941111414,0.9704979519294481,157
2018-12-08 06:36:45,2.6266833333333732,157.6010000000024,3.73324,-2.99339,-9.56943,-0.07629,2.8611111111887213e-05,-0.07629950183333668,0.9702008633700144,158
2018-12-08 06:36:46,2.64335000000004,158.6010000000024,3.79982,-2.07137,-9.56943,-0.07694,2.8333333333042295e-05,-0.07695400053889201,0.9699453126148574,159
2018-12-08 06:36:46,2.658333333333333,159.5,3.75161,-2.73288,-9.56943,-0.07755,2.8333333333042295e-05,-0.07756666719444573,0.9697060952945518,160
2018-12-08 06:36:48,2.6751000000000205,160.50600000000122,3.71942,-3.11599,-9.56943,-0.07837,2.888888888871103e-05,-0.0783878390111131,0.9693854665811842,161
